Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
4.736421,FighttheLandlord_33669,Tick,29,30,-1,0,140600,140500,-746,143046,2446,OK
4.736421,JackedandCracked_887770,Tick,0,0,0,0,140600,140500,0,0,0,OK
4.736421,Anonymous_666,Tick,0,10,-10,0,140600,140500,281,1404719,-1281,OK
4.736421,dpgobrrr_10419,Tick,0,0,0,0,140600,140500,0,0,0,OK
5.050028,FiscalFuries_21347,Tick,0,60,-60,60,140200,140400,-2,13002,25002,OK
5.050028,QuantumLeap_102724,Tick,0,0,0,0,140200,140400,0,0,0,OK
5.050028,YLNSYHB_271950,Tick,2,2,0,0,140200,140400,-56,856,856,OK
5.050028,FighttheLandlord_33669,Tick,39,30,9,0,140200,140400,-886,-1261814,-14,OK
5.050028,JackedandCracked_887770,Tick,36,0,36,-36,140200,140400,-505,11305,4105,OK
5.050028,Anonymous_666,Tick,0,10,-10,0,140200,140400,281,1404719,2719,OK
5.050028,dpgobrrr_10419,Tick,0,0,0,0,140200,140400,0,0,0,OK
5.242429,FiscalFuries_21347,Tick,0,60,-60,60,140200,140400,-2,13002,25002,OK
5.242429,QuantumLeap_102724,Tick,0,0,0,0,140200,140400,0,0,0,OK
5.242429,YLNSYHB_271950,Tick,2,2,0,0,140200,140400,-56,856,856,OK
5.242429,FighttheLandlord_33669,Tick,39,30,9,0,140200,140400,-886,-1261814,-14,OK
5.242429,JackedandCracked_887770,Tick,36,0,36,-36,140200,140400,-505,11305,4105,OK
5.242429,Anonymous_666,Tick,0,10,-10,0,140200,140400,281,1404719,2719,OK
5.242429,dpgobrrr_10419,Tick,0,0,0,0,140200,140400,0,0,0,OK
5.456643,FiscalFuries_21347,Tick,0,60,-60,60,140200,140400,-2,13002,25002,OK
5.456643,QuantumLeap_102724,Tick,0,0,0,0,140200,140400,0,0,0,OK
5.456643,YLNSYHB_271950,Tick,2,2,0,0,140200,140400,-56,856,856,OK
5.456643,FighttheLandlord_33669,Tick,39,30,9,0,140200,140400,-886,-1261814,-14,OK
5.456643,JackedandCracked_887770,Tick,39,0,39,-39,140200,140400,-547,11347,3547,OK
5.456643,Anonymous_666,Tick,0,10,-10,0,140200,140400,281,1404719,2719,OK
5.456643,dpgobrrr_10419,Tick,0,0,0,0,140200,140400,0,0,0,OK
5.765009,FiscalFuries_21347,Tick,0,60,-60,60,140600,140400,-2,13002,1002,OK
5.765009,QuantumLeap_102724,Tick,0,0,0,0,140600,140400,0,0,0,OK
5.765009,YLNSYHB_271950,Tick,2,2,0,0,140600,140400,-56,856,856,OK
5.765009,FighttheLandlord_33669,Tick,39,40,-1,0,140600,140400,-1026,142326,1726,OK
5.765009,JackedandCracked_887770,Tick,39,0,39,-39,140600,140400,-547,11347,19147,OK
5.765009,Anonymous_666,Tick,0,20,-20,0,140600,140400,562,2810438,-1562,OK
5.765009,dpgobrrr_10419,Tick,0,0,0,0,140600,140400,0,0,0,OK
6.001344,FiscalFuries_21347,Tick,0,75,-75,75,140600,140400,420,15580,580,OK
6.001344,QuantumLeap_102724,Tick,0,0,0,0,140600,140400,0,0,0,OK
6.001344,YLNSYHB_271950,Tick,2,2,0,0,140600,140400,-56,856,856,OK
6.001344,FighttheLandlord_33669,Tick,39,50,-11,0,140600,140400,-745,1548045,1445,OK
6.001344,JackedandCracked_887770,Tick,39,0,39,-39,140600,140400,-547,11347,19147,OK
6.001344,Anonymous_666,Tick,0,30,-30,0,140600,140400,843,4216157,-1843,OK
6.001344,dpgobrrr_10419,Tick,0,0,0,0,140600,140400,0,0,0,OK
6.142583,FiscalFuries_21347,Breach,0,105,-105,75,140700,140400,-3,4238003,-3502,
6.204052,FiscalFuries_21347,Disconnect,0,105,-105,75,140900,140400,-3,4238003,-3502,
6.224423,FiscalFuries_21347,Tick,0,105,-105,75,140900,140400,-3,4238003,-3502,BREACH
6.224423,QuantumLeap_102724,Tick,0,0,0,0,140900,140400,0,0,0,OK
6.224423,YLNSYHB_271950,Tick,2,2,0,0,140900,140400,-56,856,856,OK
6.224423,FighttheLandlord_33669,Tick,39,60,-21,0,140900,140400,-886,2954186,-115,OK
6.224423,JackedandCracked_887770,Tick,39,0,39,-39,140900,140400,-547,11347,22306,OK
6.224423,Anonymous_666,Tick,10,30,-20,0,140900,140400,1124,2809876,-3744,OK
6.224423,dpgobrrr_10419,Tick,0,0,0,0,140900,140400,0,0,0,OK
6.462166,FiscalFuries_21347,Tick,0,105,-105,75,140600,140400,-3,4238003,5003,BREACH
6.462166,QuantumLeap_102724,Tick,0,0,0,0,140600,140400,0,0,0,OK
6.462166,YLNSYHB_271950,Tick,2,2,0,0,140600,140400,-56,856,856,OK
6.462166,FighttheLandlord_33669,Tick,49,60,-11,0,140600,140400,-1027,1548327,1727,OK
6.462166,JackedandCracked_887770,Tick,39,0,39,-39,140600,140400,-547,11347,19147,OK
6.462166,Anonymous_666,Tick,10,40,-30,0,140600,140400,1405,4215595,-2405,OK
6.462166,dpgobrrr_10419,Tick,0,0,0,0,140600,140400,0,0,0,OK
6.738528,FiscalFuries_21347,Tick,0,105,-105,75,140700,140400,-3,4238003,-3502,BREACH
6.738528,QuantumLeap_102724,Tick,0,0,0,0,140700,140400,0,0,0,OK
6.738528,YLNSYHB_271950,Tick,2,2,0,0,140700,140400,-56,856,856,OK
6.738528,FighttheLandlord_33669,Tick,49,70,-21,0,140700,140400,-1168,2955468,1167,OK
6.738528,JackedandCracked_887770,Tick,39,0,39,-39,140700,140400,-547,11347,22306,OK
6.738528,Anonymous_666,Tick,20,40,-20,0,140700,140400,1686,2808314,-5306,OK
6.738528,dpgobrrr_10419,Tick,0,0,0,0,140700,140400,0,0,0,OK
6.962215,FiscalFuries_21347,Tick,0,105,-105,75,140600,140400,-3,4238003,5003,BREACH
6.962215,QuantumLeap_102724,Tick,0,0,0,0,140600,140400,0,0,0,OK
6.962215,YLNSYHB_271950,Tick,4,2,2,0,140600,140400,-84,-280316,884,OK
6.962215,FighttheLandlord_33669,Tick,59,70,-11,0,140600,140400,-1309,1549609,3009,OK
6.962215,JackedandCracked_887770,Tick,39,0,39,-39,140600,140400,-547,11347,19147,OK
6.962215,Anonymous_666,Tick,20,40,-20,0,140600,140400,1686,2808314,-3686,OK
6.962215,dpgobrrr_10419,Tick,0,0,0,0,140600,140400,0,0,0,OK
7.272163,FiscalFuries_21347,Tick,0,105,-105,75,140300,140400,-3,4238003,36503,BREACH
7.272163,QuantumLeap_102724,Tick,0,0,0,0,140300,140400,0,0,0,OK
7.272163,YLNSYHB_271950,Tick,4,2,2,0,140300,140400,-84,-280316,284,OK
7.272163,FighttheLandlord_33669,Tick,69,70,-1,0,140300,140400,-1028,146328,6028,OK
7.272163,JackedandCracked_887770,Tick,39,0,39,-39,140300,140400,-547,11347,7447,OK
7.272163,Anonymous_666,Tick,30,40,-10,0,140300,140400,1967,1405033,2033,OK
7.272163,dpgobrrr_10419,Tick,0,0,0,0,140300,140400,0,0,0,OK
7.493014,FiscalFuries_21347,Tick,0,105,-105,75,140300,140400,-3,4238003,36503,BREACH
7.493014,QuantumLeap_102724,Tick,0,0,0,0,140300,140400,0,0,0,OK
7.493014,YLNSYHB_271950,Tick,4,4,0,0,140300,140400,-112,112,112,OK
7.493014,FighttheLandlord_33669,Tick,79,70,9,0,140300,140400,-748,-1256752,5948,OK
7.493014,JackedandCracked_887770,Tick,39,0,39,-39,140300,140400,-547,11347,7447,OK
7.493014,Anonymous_666,Tick,34,40,-6,0,140300,140400,2079,843721,1921,OK
7.493014,dpgobrrr_10419,Tick,0,0,0,0,140300,140400,0,0,0,OK
7.722624,FiscalFuries_21347,Tick,0,105,-105,75,139800,140400,-3,4238003,55508,BREACH
7.722624,QuantumLeap_102724,Tick,0,0,0,0,139800,140400,0,0,0,OK
7.722624,YLNSYHB_271950,Tick,6,6,0,0,139800,140400,-168,768,768,OK
7.722624,FighttheLandlord_33669,Tick,89,70,19,0,139800,140400,-804,-2659296,2965,OK
7.722624,JackedandCracked_887770,Tick,70,10,60,-60,139800,140400,-1120,27420,10560,OK
7.722624,Anonymous_666,Tick,44,40,4,0,139800,140400,2360,-560560,-84,OK
7.722624,dpgobrrr_10419,Tick,0,0,0,0,139800,140400,0,0,0,OK
7.988868,FiscalFuries_21347,Tick,0,105,-105,75,139900,140400,-3,4238003,55508,BREACH
7.988868,QuantumLeap_102724,Tick,0,0,0,0,139900,140400,0,0,0,OK
7.988868,YLNSYHB_271950,Tick,6,6,0,0,139900,140400,-168,768,768,OK
7.988868,FighttheLandlord_33669,Tick,99,70,29,0,139900,140400,-524,-4058576,4875,OK
7.988868,JackedandCracked_887770,Tick,70,10,60,-60,139900,140400,-1120,27420,10560,OK
7.988868,Anonymous_666,Tick,54,40,14,0,139900,140400,2640,-1959840,1826,OK
7.988868,dpgobrrr_10419,Tick,0,0,0,0,139900,140400,0,0,0,OK
8.258116,FiscalFuries_21347,Tick,0,105,-105,75,139900,140400,-3,4238003,55508,BREACH
8.258116,QuantumLeap_102724,Tick,0,0,0,0,139900,140400,0,0,0,OK
8.258116,YLNSYHB_271950,Tick,6,6,0,0,139900,140400,-168,768,768,OK
8.258116,FighttheLandlord_33669,Tick,109,70,39,0,139900,140400,-244,-5457856,6785,OK
8.258116,JackedandCracked_887770,Tick,70,10,60,-60,139900,140400,-1120,27420,10560,OK
8.258116,Anonymous_666,Tick,64,40,24,0,139900,140400,2920,-3359120,3736,OK
8.258116,dpgobrrr_10419,Tick,0,0,0,0,139900,140400,0,0,0,OK
8.456369,FiscalFuries_21347,Tick,0,105,-105,75,140100,140400,-3,4238003,55508,BREACH
8.456369,QuantumLeap_102724,Tick,0,0,0,0,140100,140400,0,0,0,OK
8.456369,YLNSYHB_271950,Tick,6,6,0,0,140100,140400,-168,768,768,OK
8.456369,FighttheLandlord_33669,Tick,119,74,45,0,140100,140400,-20,-6296680,8675,OK
8.456369,JackedandCracked_887770,Tick,70,10,60,-60,140100,140400,-1120,27420,10560,OK
8.456369,Anonymous_666,Tick,74,40,34,0,140100,140400,3200,-4759200,4846,OK
8.456369,dpgobrrr_10419,Tick,0,0,0,0,140100,140400,0,0,0,OK
8.791929,FiscalFuries_21347,Tick,0,105,-105,75,140000,140400,-3,4238003,55508,BREACH
8.791929,QuantumLeap_102724,Tick,0,0,0,0,140000,140400,0,0,0,OK
8.791929,YLNSYHB_271950,Tick,6,6,0,0,140000,140400,-168,768,768,OK
8.791929,FighttheLandlord_33669,Tick,119,84,35,0,140000,140400,-160,-4896540,7625,OK
8.791929,JackedandCracked_887770,Tick,70,10,60,-60,140000,140400,-1120,27420,10560,OK
8.791929,Anonymous_666,Tick,84,40,44,0,140000,140400,3480,-6159480,5756,OK
8.791929,dpgobrrr_10419,Tick,0,0,0,0,140000,140400,0,0,0,OK
8.991136,FiscalFuries_21347,Tick,0,105,-105,75,140000,140400,-3,4238003,55508,BREACH
8.991136,QuantumLeap_102724,Tick,0,0,0,0,140000,140400,0,0,0,OK
8.991136,YLNSYHB_271950,Tick,6,6,0,0,140000,140400,-168,768,768,OK
8.991136,FighttheLandlord_33669,Tick,129,84,45,0,140000,140400,-300,-6296400,8955,OK
8.991136,JackedandCracked_887770,Tick,70,10,60,-60,140000,140400,-1120,27420,10560,OK
8.991136,Anonymous_666,Tick,84,50,34,0,140000,140400,3760,-4759760,4286,OK
8.991136,dpgobrrr_10419,Tick,0,0,0,0,140000,140400,0,0,0,OK
9.27347,FiscalFuries_21347,Tick,0,105,-105,75,140000,140400,-3,4238003,55508,BREACH
9.27347,QuantumLeap_102724,Tick,0,0,0,0,140000,140400,0,0,0,OK
9.27347,YLNSYHB_271950,Tick,6,6,0,0,140000,140400,-168,768,768,OK
9.27347,FighttheLandlord_33669,Tick,129,94,35,0,140000,140400,-440,-4896260,7905,OK
9.27347,JackedandCracked_887770,Tick,70,10,60,-60,140000,140400,-1120,27420,10560,OK
9.27347,Anonymous_666,Tick,94,50,44,0,140000,140400,4040,-6160040,5196,OK
9.27347,dpgobrrr_10419,Tick,0,0,0,0,140000,140400,0,0,0,OK
9.471942,FiscalFuries_21347,Tick,0,105,-105,75,140300,140400,-3,4238003,36503,BREACH
9.471942,QuantumLeap_102724,Tick,0,0,0,0,140300,140400,0,0,0,OK
9.471942,YLNSYHB_271950,Tick,6,8,-2,0,140300,140400,-112,281312,712,OK
9.471942,FighttheLandlord_33669,Tick,129,104,25,0,140300,140400,-159,-3493541,13959,OK
9.471942,JackedandCracked_887770,Tick,70,10,60,-60,140300,140400,-1120,27420,21420,OK
9.471942,Anonymous_666,Tick,94,60,34,0,140300,140400,4321,-4757321,12879,OK
9.471942,dpgobrrr_10419,Tick,0,0,0,0,140300,140400,0,0,0,OK
9.720034,FiscalFuries_21347,Tick,0,105,-105,75,140300,140400,-3,4238003,36503,BREACH
9.720034,QuantumLeap_102724,Tick,0,0,0,0,140300,140400,0,0,0,OK
9.720034,YLNSYHB_271950,Tick,6,8,-2,0,140300,140400,-112,281312,712,OK
9.720034,FighttheLandlord_33669,Tick,129,114,15,0,140300,140400,122,-2090822,13678,OK
9.720034,JackedandCracked_887770,Tick,70,10,60,-60,140300,140400,-1120,27420,21420,OK
9.720034,Anonymous_666,Tick,94,70,24,0,140300,140400,4602,-3354602,12598,OK
9.720034,dpgobrrr_10419,Tick,0,0,0,0,140300,140400,0,0,0,OK
10.045467,FiscalFuries_21347,Tick,0,105,-105,75,140300,140400,-3,4238003,36503,BREACH
10.045467,QuantumLeap_102724,Tick,0,0,0,0,140300,140400,0,0,0,OK
10.045467,YLNSYHB_271950,Tick,6,8,-2,0,140300,140400,-112,281312,712,OK
10.045467,FighttheLandlord_33669,Tick,129,114,15,0,140300,140400,122,-2090822,13678,OK
10.045467,JackedandCracked_887770,Tick,70,10,60,-60,140300,140400,-1120,27420,21420,OK
10.045467,Anonymous_666,Tick,94,70,24,0,140300,140400,4602,-3354602,12598,OK
10.045467,dpgobrrr_10419,Tick,0,0,0,0,140300,140400,0,0,0,OK
10.226724,FiscalFuries_21347,Tick,0,105,-105,75,140300,140400,-3,4238003,36503,BREACH
10.226724,QuantumLeap_102724,Tick,0,0,0,0,140300,140400,0,0,0,OK
10.226724,YLNSYHB_271950,Tick,6,8,-2,0,140300,140400,-112,281312,712,OK
10.226724,FighttheLandlord_33669,Tick,129,114,15,0,140300,140400,122,-2090822,13678,OK
10.226724,JackedandCracked_887770,Tick,70,10,60,-60,140300,140400,-1120,27420,21420,OK
10.226724,Anonymous_666,Tick,94,70,24,0,140300,140400,4602,-3354602,12598,OK
10.226724,dpgobrrr_10419,Tick,0,0,0,0,140300,140400,0,0,0,OK
10.509881,FiscalFuries_21347,Tick,0,105,-105,75,140400,140500,-3,4238003,33503,BREACH
10.509881,QuantumLeap_102724,Tick,0,0,0,0,140400,140500,0,0,0,OK
10.509881,YLNSYHB_271950,Tick,6,8,-2,0,140400,140500,-112,281312,512,OK
10.509881,FighttheLandlord_33669,Tick,129,124,5,0,140400,140500,-18,-686682,15318,OK
10.509881,JackedandCracked_887770,Tick,70,10,60,-60,140400,140500,-1120,27420,21420,OK
10.509881,Anonymous_666,Tick,94,80,14,0,140400,140500,4883,-1951883,13717,OK
10.509881,dpgobrrr_10419,Tick,0,0,0,0,140400,140500,0,0,0,OK
10.784026,FiscalFuries_21347,Tick,0,105,-105,75,140900,140500,-3,4238003,-6502,BREACH
10.784026,QuantumLeap_102724,Tick,0,0,0,0,140900,140500,0,0,0,OK
10.784026,YLNSYHB_271950,Tick,6,8,-2,0,140900,140500,-112,281312,-250,OK
10.784026,FighttheLandlord_33669,Tick,129,134,-5,0,140900,140500,264,722036,18131,OK
10.784026,JackedandCracked_887770,Tick,70,10,60,-60,140900,140500,-1120,27420,44280,OK
10.784026,Anonymous_666,Tick,94,90,4,0,140900,140500,5165,-543165,19959,OK
10.784026,dpgobrrr_10419,Tick,0,0,0,0,140900,140500,0,0,0,OK
