Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
1.268301,Ad2f2marmar_314159,Tick,0,0,0,0,126200,126700,0,0,0,OK
1.268301,ReadyTraderHoe_9698,Tick,0,100,-100,100,126200,126700,-1266,11266,36566,OK
1.268301,Jagiellonian5_99816,Tick,0,0,0,0,126200,126700,0,0,0,OK
1.268301,FiscalFuries_21347,Tick,0,0,0,0,126200,126700,0,0,0,OK
1.496685,revitpo_711911,Tick,0,0,0,0,126200,126800,0,0,0,OK
1.496685,Globetrotters_20813,Tick,0,0,0,0,126200,126800,0,0,0,OK
1.496685,GrowmoreAP_772629,Tick,0,0,0,0,126200,126800,0,0,0,OK
1.496685,Hannystars_17,Tick,10,20,-10,10,126200,126800,-379,1379,3919,OK
1.496685,Ad2f2marmar_314159,Tick,0,0,0,0,126200,126800,0,0,0,OK
1.496685,ReadyTraderHoe_9698,Tick,0,100,-100,100,126200,126800,-1266,11266,36666,OK
1.496685,Jagiellonian5_99816,Tick,0,0,0,0,126200,126800,0,0,0,OK
1.496685,FiscalFuries_21347,Tick,0,0,0,0,126200,126800,0,0,0,OK
1.733094,revitpo_711911,Tick,0,2,-2,2,127600,126800,-25,-175,-683,OK
1.733094,Globetrotters_20813,Tick,0,0,0,0,127600,126800,0,0,0,OK
1.733094,GrowmoreAP_772629,Tick,0,0,0,0,127600,126800,0,0,0,OK
1.733094,Hannystars_17,Tick,10,30,-20,20,127600,126800,-506,-1494,-6574,OK
1.733094,Ad2f2marmar_314159,Tick,0,0,0,0,127600,126800,0,0,0,OK
1.733094,ReadyTraderHoe_9698,Tick,10,100,-90,90,127600,126800,-1012,12012,-10848,OK
1.733094,Jagiellonian5_99816,Tick,10,0,10,-10,127600,126800,255,-5255,-2715,OK
1.733094,FiscalFuries_21347,Tick,0,0,0,0,127600,126800,0,0,0,OK
1.98201,revitpo_711911,Tick,2,2,0,0,127300,126800,26,-826,-826,OK
1.98201,Globetrotters_20813,Tick,0,0,0,0,127300,126800,0,0,0,OK
1.98201,GrowmoreAP_772629,Tick,0,0,0,0,127300,126800,0,0,0,OK
1.98201,Hannystars_17,Tick,10,32,-22,22,127300,126800,-531,-1269,-6857,OK
1.98201,Ad2f2marmar_314159,Tick,0,0,0,0,127300,126800,0,0,0,OK
1.98201,ReadyTraderHoe_9698,Tick,10,100,-90,90,127300,126800,-1012,12012,-10848,OK
1.98201,Jagiellonian5_99816,Tick,10,0,10,-10,127300,126800,255,-5255,-2715,OK
1.98201,FiscalFuries_21347,Tick,0,0,0,0,127300,126800,0,0,0,OK
2.291908,revitpo_711911,Tick,2,2,0,0,127300,126800,26,-826,-826,OK
2.291908,Globetrotters_20813,Tick,0,0,0,0,127300,126800,0,0,0,OK
2.291908,GrowmoreAP_772629,Tick,0,0,0,0,127300,126800,0,0,0,OK
2.291908,Hannystars_17,Tick,10,32,-22,22,127300,126800,-531,-1269,-6857,OK
2.291908,Ad2f2marmar_314159,Tick,0,0,0,0,127300,126800,0,0,0,OK
2.291908,ReadyTraderHoe_9698,Tick,10,100,-90,90,127300,126800,-1012,12012,-10848,OK
2.291908,Jagiellonian5_99816,Tick,10,0,10,-10,127300,126800,255,-5255,-2715,OK
2.291908,FiscalFuries_21347,Tick,0,0,0,0,127300,126800,0,0,0,OK
2.533011,revitpo_711911,Tick,2,2,0,0,127300,126800,26,-826,-826,OK
2.533011,Globetrotters_20813,Tick,0,0,0,0,127300,126800,0,0,0,OK
2.533011,GrowmoreAP_772629,Tick,0,0,0,0,127300,126800,0,0,0,OK
2.533011,Hannystars_17,Tick,10,32,-22,22,127300,126800,-531,-1269,-6857,OK
2.533011,Ad2f2marmar_314159,Tick,0,0,0,0,127300,126800,0,0,0,OK
2.533011,ReadyTraderHoe_9698,Tick,10,100,-90,90,127300,126800,-1012,12012,-10848,OK
2.533011,Jagiellonian5_99816,Tick,10,0,10,-10,127300,126800,255,-5255,-2715,OK
2.533011,FiscalFuries_21347,Tick,0,0,0,0,127300,126800,0,0,0,OK
2.711127,revitpo_711911,Tick,2,2,0,0,127300,126800,26,-826,-826,OK
2.711127,Globetrotters_20813,Tick,0,0,0,0,127300,126800,0,0,0,OK
2.711127,GrowmoreAP_772629,Tick,0,0,0,0,127300,126800,0,0,0,OK
2.711127,Hannystars_17,Tick,10,32,-22,22,127300,126800,-531,-1269,-6857,OK
2.711127,Ad2f2marmar_314159,Tick,0,0,0,0,127300,126800,0,0,0,OK
2.711127,ReadyTraderHoe_9698,Tick,10,100,-90,90,127300,126800,-1012,12012,-10848,OK
2.711127,Jagiellonian5_99816,Tick,10,0,10,-10,127300,126800,255,-5255,-2715,OK
2.711127,FiscalFuries_21347,Tick,0,0,0,0,127300,126800,0,0,0,OK
3.031229,revitpo_711911,Tick,2,2,0,0,127300,127300,26,-826,-826,OK
3.031229,Globetrotters_20813,Tick,0,0,0,0,127300,127300,0,0,0,OK
3.031229,GrowmoreAP_772629,Tick,0,0,0,0,127300,127300,0,0,0,OK
3.031229,Hannystars_17,Tick,10,32,-22,22,127300,127300,-531,-1269,-1269,OK
3.031229,Ad2f2marmar_314159,Tick,0,0,0,0,127300,127300,0,0,0,OK
3.031229,ReadyTraderHoe_9698,Tick,10,100,-90,90,127300,127300,-1012,12012,12012,OK
3.031229,Jagiellonian5_99816,Tick,10,0,10,-10,127300,127300,255,-5255,-5255,OK
3.031229,FiscalFuries_21347,Tick,0,0,0,0,127300,127300,0,0,0,OK
3.212653,revitpo_711911,Tick,2,2,0,0,127400,127200,26,-826,-826,OK
3.212653,Globetrotters_20813,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.212653,GrowmoreAP_772629,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.212653,Hannystars_17,Tick,10,77,-67,67,127400,127200,616,2084,-11316,OK
3.212653,Ad2f2marmar_314159,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.212653,ReadyTraderHoe_9698,Tick,10,100,-90,90,127400,127200,-1012,12012,-5988,OK
3.212653,Jagiellonian5_99816,Tick,10,0,10,-10,127400,127200,255,-5255,-3255,OK
3.212653,FiscalFuries_21347,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.514387,revitpo_711911,Tick,2,2,0,0,127500,127200,26,-826,-826,OK
3.514387,Globetrotters_20813,Tick,0,0,0,0,127500,127200,0,0,0,OK
3.514387,GrowmoreAP_772629,Tick,0,0,0,0,127500,127200,0,0,0,OK
3.514387,Hannystars_17,Tick,10,84,-74,74,127500,127200,527,2173,-16623,OK
3.514387,Ad2f2marmar_314159,Tick,0,0,0,0,127500,127200,0,0,0,OK
3.514387,ReadyTraderHoe_9698,Tick,10,100,-90,90,127500,127200,-1012,12012,-10848,OK
3.514387,Jagiellonian5_99816,Tick,10,0,10,-10,127500,127200,255,-5255,-2715,OK
3.514387,FiscalFuries_21347,Tick,0,0,0,0,127500,127200,0,0,0,OK
3.775918,revitpo_711911,Tick,2,2,0,0,127500,127400,26,-826,-826,OK
3.775918,Globetrotters_20813,Tick,0,0,0,0,127500,127400,0,0,0,OK
3.775918,GrowmoreAP_772629,Tick,0,0,0,0,127500,127400,0,0,0,OK
3.775918,Hannystars_17,Tick,10,84,-74,74,127500,127400,527,2173,-5227,OK
3.775918,Ad2f2marmar_314159,Tick,0,0,0,0,127500,127400,0,0,0,OK
3.775918,ReadyTraderHoe_9698,Tick,10,100,-90,90,127500,127400,-1012,12012,3012,OK
3.775918,Jagiellonian5_99816,Tick,10,0,10,-10,127500,127400,255,-5255,-4255,OK
3.775918,FiscalFuries_21347,Tick,0,0,0,0,127500,127400,0,0,0,OK
3.956652,revitpo_711911,Tick,2,2,0,0,127500,127400,26,-826,-826,OK
3.956652,Globetrotters_20813,Tick,0,0,0,0,127500,127400,0,0,0,OK
3.956652,GrowmoreAP_772629,Tick,0,0,0,0,127500,127400,0,0,0,OK
3.956652,Hannystars_17,Tick,10,84,-74,74,127500,127400,527,2173,-5227,OK
3.956652,Ad2f2marmar_314159,Tick,0,0,0,0,127500,127400,0,0,0,OK
3.956652,ReadyTraderHoe_9698,Tick,10,100,-90,90,127500,127400,-1012,12012,3012,OK
3.956652,Jagiellonian5_99816,Tick,10,0,10,-10,127500,127400,255,-5255,-4255,OK
3.956652,FiscalFuries_21347,Tick,0,0,0,0,127500,127400,0,0,0,OK
4.243955,revitpo_711911,Tick,2,2,0,0,127500,127600,26,-826,-826,OK
4.243955,Globetrotters_20813,Tick,0,0,0,0,127500,127600,0,0,0,OK
4.243955,GrowmoreAP_772629,Tick,0,0,0,0,127500,127600,0,0,0,OK
4.243955,Hannystars_17,Tick,10,84,-74,74,127500,127600,527,2173,9573,OK
4.243955,Ad2f2marmar_314159,Tick,0,0,0,0,127500,127600,0,0,0,OK
4.243955,ReadyTraderHoe_9698,Tick,10,100,-90,90,127500,127600,-1012,12012,21012,OK
4.243955,Jagiellonian5_99816,Tick,10,0,10,-10,127500,127600,255,-5255,-6255,OK
4.243955,FiscalFuries_21347,Tick,0,0,0,0,127500,127600,0,0,0,OK
4.511351,revitpo_711911,Tick,2,2,0,0,127500,127600,26,-826,-826,OK
4.511351,Globetrotters_20813,Tick,0,0,0,0,127500,127600,0,0,0,OK
4.511351,GrowmoreAP_772629,Tick,0,0,0,0,127500,127600,0,0,0,OK
4.511351,Hannystars_17,Tick,10,84,-74,74,127500,127600,527,2173,9573,OK
4.511351,Ad2f2marmar_314159,Tick,0,0,0,0,127500,127600,0,0,0,OK
4.511351,ReadyTraderHoe_9698,Tick,10,100,-90,90,127500,127600,-1012,12012,21012,OK
4.511351,Jagiellonian5_99816,Tick,10,0,10,-10,127500,127600,255,-5255,-6255,OK
4.511351,FiscalFuries_21347,Tick,0,0,0,0,127500,127600,0,0,0,OK
4.770099,revitpo_711911,Tick,2,2,0,0,127500,127700,26,-826,-826,OK
4.770099,Globetrotters_20813,Tick,0,0,0,0,127500,127700,0,0,0,OK
4.770099,GrowmoreAP_772629,Tick,0,0,0,0,127500,127700,0,0,0,OK
4.770099,Hannystars_17,Tick,10,84,-74,74,127500,127700,527,2173,16973,OK
4.770099,Ad2f2marmar_314159,Tick,0,0,0,0,127500,127700,0,0,0,OK
4.770099,ReadyTraderHoe_9698,Tick,10,100,-90,90,127500,127700,-1012,12012,30012,OK
4.770099,Jagiellonian5_99816,Tick,10,0,10,-10,127500,127700,255,-5255,-7255,OK
4.770099,FiscalFuries_21347,Tick,0,0,0,0,127500,127700,0,0,0,OK
5.032796,revitpo_711911,Tick,2,2,0,0,127500,127700,26,-826,-826,OK
5.032796,Globetrotters_20813,Tick,0,0,0,0,127500,127700,0,0,0,OK
5.032796,GrowmoreAP_772629,Tick,0,0,0,0,127500,127700,0,0,0,OK
5.032796,Hannystars_17,Tick,10,84,-74,74,127500,127700,527,2173,16973,OK
5.032796,Ad2f2marmar_314159,Tick,0,0,0,0,127500,127700,0,0,0,OK
5.032796,ReadyTraderHoe_9698,Tick,10,100,-90,90,127500,127700,-1012,12012,30012,OK
5.032796,Jagiellonian5_99816,Tick,10,0,10,-10,127500,127700,255,-5255,-7255,OK
5.032796,FiscalFuries_21347,Tick,0,0,0,0,127500,127700,0,0,0,OK
5.21865,revitpo_711911,Tick,2,2,0,0,127500,128000,26,-826,-826,OK
5.21865,Globetrotters_20813,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.21865,GrowmoreAP_772629,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.21865,Hannystars_17,Tick,10,84,-74,74,127500,128000,527,2173,21117,OK
5.21865,Ad2f2marmar_314159,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.21865,ReadyTraderHoe_9698,Tick,10,100,-90,90,127500,128000,-1012,12012,35052,OK
5.21865,Jagiellonian5_99816,Tick,10,0,10,-10,127500,128000,255,-5255,-7815,OK
5.21865,FiscalFuries_21347,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.511349,revitpo_711911,Tick,2,2,0,0,127500,128000,26,-826,-826,OK
5.511349,Globetrotters_20813,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.511349,GrowmoreAP_772629,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.511349,Hannystars_17,Tick,10,84,-74,74,127500,128000,527,2173,21117,OK
5.511349,Ad2f2marmar_314159,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.511349,ReadyTraderHoe_9698,Tick,10,100,-90,90,127500,128000,-1012,12012,35052,OK
5.511349,Jagiellonian5_99816,Tick,10,0,10,-10,127500,128000,255,-5255,-7815,OK
5.511349,FiscalFuries_21347,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.731311,revitpo_711911,Tick,2,2,0,0,127500,128000,26,-826,-826,OK
5.731311,Globetrotters_20813,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.731311,GrowmoreAP_772629,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.731311,Hannystars_17,Tick,10,84,-74,74,127500,128000,527,2173,21117,OK
5.731311,Ad2f2marmar_314159,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.731311,ReadyTraderHoe_9698,Tick,10,100,-90,90,127500,128000,-1012,12012,35052,OK
5.731311,Jagiellonian5_99816,Tick,10,0,10,-10,127500,128000,255,-5255,-7815,OK
5.731311,FiscalFuries_21347,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.95744,revitpo_711911,Tick,2,2,0,0,127500,128000,26,-826,-826,OK
5.95744,Globetrotters_20813,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.95744,GrowmoreAP_772629,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.95744,Hannystars_17,Tick,10,84,-74,74,127500,128000,527,2173,21117,OK
5.95744,Ad2f2marmar_314159,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.95744,ReadyTraderHoe_9698,Tick,10,100,-90,90,127500,128000,-1012,12012,35052,OK
5.95744,Jagiellonian5_99816,Tick,10,0,10,-10,127500,128000,255,-5255,-7815,OK
5.95744,FiscalFuries_21347,Tick,0,0,0,0,127500,128000,0,0,0,OK
6.29263,revitpo_711911,Tick,2,2,0,0,127800,128000,26,-826,-826,OK
6.29263,Globetrotters_20813,Tick,0,0,0,0,127800,128000,0,0,0,OK
6.29263,GrowmoreAP_772629,Tick,0,0,0,0,127800,128000,0,0,0,OK
6.29263,Hannystars_17,Tick,21,84,-63,63,127800,128000,386,2314,14914,OK
6.29263,Ad2f2marmar_314159,Tick,0,0,0,0,127800,128000,0,0,0,OK
6.29263,ReadyTraderHoe_9698,Tick,10,100,-90,90,127800,128000,-1012,12012,30012,OK
6.29263,Jagiellonian5_99816,Tick,10,0,10,-10,127800,128000,255,-5255,-7255,OK
6.29263,FiscalFuries_21347,Tick,0,0,0,0,127800,128000,0,0,0,OK
6.456121,revitpo_711911,Tick,2,2,0,0,127600,128000,26,-826,-826,OK
6.456121,Globetrotters_20813,Tick,0,0,0,0,127600,128000,0,0,0,OK
6.456121,GrowmoreAP_772629,Tick,0,0,0,0,127600,128000,0,0,0,OK
6.456121,Hannystars_17,Tick,101,84,17,-17,127600,128000,-636,11336,6984,OK
6.456121,Ad2f2marmar_314159,Tick,0,0,0,0,127600,128000,0,0,0,OK
6.456121,ReadyTraderHoe_9698,Tick,79,100,-21,21,127600,128000,-1892,26692,32068,OK
6.456121,Jagiellonian5_99816,Tick,10,0,10,-10,127600,128000,255,-5255,-7815,OK
6.456121,FiscalFuries_21347,Tick,0,0,0,0,127600,128000,0,0,0,OK
6.785473,revitpo_711911,Tick,2,2,0,0,127600,127700,26,-826,-826,OK
6.785473,Globetrotters_20813,Tick,0,0,0,0,127600,127700,0,0,0,OK
6.785473,GrowmoreAP_772629,Tick,0,0,0,0,127600,127700,0,0,0,OK
6.785473,Hannystars_17,Tick,101,84,17,-17,127600,127700,-636,11336,9636,OK
6.785473,Ad2f2marmar_314159,Tick,0,0,0,0,127600,127700,0,0,0,OK
6.785473,ReadyTraderHoe_9698,Tick,79,100,-21,21,127600,127700,-1892,26692,28792,OK
6.785473,Jagiellonian5_99816,Tick,10,0,10,-10,127600,127700,255,-5255,-6255,OK
6.785473,FiscalFuries_21347,Tick,0,0,0,0,127600,127700,0,0,0,OK
7.022762,revitpo_711911,Tick,2,2,0,0,127300,127700,26,-826,-826,OK
7.022762,Globetrotters_20813,Tick,0,0,0,0,127300,127700,0,0,0,OK
7.022762,GrowmoreAP_772629,Tick,0,0,0,0,127300,127700,0,0,0,OK
7.022762,Hannystars_17,Tick,111,121,-10,10,127300,127700,-1236,17636,20186,OK
7.022762,Ad2f2marmar_314159,Tick,0,0,0,0,127300,127700,0,0,0,OK
7.022762,ReadyTraderHoe_9698,Tick,112,128,-16,16,127300,127700,-2670,42970,47050,OK
7.022762,Jagiellonian5_99816,Tick,10,0,10,-10,127300,127700,255,-5255,-7805,OK
7.022762,FiscalFuries_21347,Tick,0,0,0,0,127300,127700,0,0,0,OK
7.267689,revitpo_711911,Tick,2,2,0,0,127300,127600,26,-826,-826,OK
7.267689,Globetrotters_20813,Tick,0,0,0,0,127300,127600,0,0,0,OK
7.267689,GrowmoreAP_772629,Tick,0,0,0,0,127300,127600,0,0,0,OK
7.267689,Hannystars_17,Tick,111,121,-10,10,127300,127600,-1236,17636,20186,OK
7.267689,Ad2f2marmar_314159,Tick,0,0,0,0,127300,127600,0,0,0,OK
7.267689,ReadyTraderHoe_9698,Tick,112,128,-16,16,127300,127600,-2670,42970,47050,OK
7.267689,Jagiellonian5_99816,Tick,10,0,10,-10,127300,127600,255,-5255,-7805,OK
7.267689,FiscalFuries_21347,Tick,0,0,0,0,127300,127600,0,0,0,OK
7.461195,revitpo_711911,Tick,2,2,0,0,127300,127600,26,-826,-826,OK
7.461195,Globetrotters_20813,Tick,0,0,0,0,127300,127600,0,0,0,OK
7.461195,GrowmoreAP_772629,Tick,0,0,0,0,127300,127600,0,0,0,OK
7.461195,Hannystars_17,Tick,111,121,-10,10,127300,127600,-1236,17636,20186,OK
7.461195,Ad2f2marmar_314159,Tick,0,0,0,0,127300,127600,0,0,0,OK
7.461195,ReadyTraderHoe_9698,Tick,112,128,-16,16,127300,127600,-2670,42970,47050,OK
7.461195,Jagiellonian5_99816,Tick,10,0,10,-10,127300,127600,255,-5255,-7805,OK
7.461195,FiscalFuries_21347,Tick,0,0,0,0,127300,127600,0,0,0,OK
7.738258,revitpo_711911,Tick,2,2,0,0,127200,127600,26,-826,-826,OK
7.738258,Globetrotters_20813,Tick,0,0,0,0,127200,127600,0,0,0,OK
7.738258,GrowmoreAP_772629,Tick,0,0,0,0,127200,127600,0,0,0,OK
7.738258,Hannystars_17,Tick,141,121,20,-20,127200,127600,-1618,27018,21918,OK
7.738258,Ad2f2marmar_314159,Tick,0,0,0,0,127200,127600,0,0,0,OK
7.738258,ReadyTraderHoe_9698,Tick,125,128,-3,3,127200,127600,-2835,48335,49100,OK
7.738258,Jagiellonian5_99816,Tick,10,0,10,-10,127200,127600,255,-5255,-7805,OK
7.738258,FiscalFuries_21347,Tick,0,0,0,0,127200,127600,0,0,0,OK
7.989357,revitpo_711911,Tick,2,2,0,0,127200,127600,26,-826,-826,OK
7.989357,Globetrotters_20813,Tick,0,0,0,0,127200,127600,0,0,0,OK
7.989357,GrowmoreAP_772629,Tick,0,0,0,0,127200,127600,0,0,0,OK
7.989357,Hannystars_17,Tick,141,121,20,-20,127200,127600,-1618,27018,21918,OK
7.989357,Ad2f2marmar_314159,Tick,0,0,0,0,127200,127600,0,0,0,OK
7.989357,ReadyTraderHoe_9698,Tick,125,128,-3,3,127200,127600,-2835,48335,49100,OK
7.989357,Jagiellonian5_99816,Tick,10,0,10,-10,127200,127600,255,-5255,-7805,OK
7.989357,FiscalFuries_21347,Tick,0,0,0,0,127200,127600,0,0,0,OK
8.205924,revitpo_711911,Tick,2,2,0,0,127200,127600,26,-826,-826,OK
8.205924,Globetrotters_20813,Tick,0,0,0,0,127200,127600,0,0,0,OK
8.205924,GrowmoreAP_772629,Tick,0,0,0,0,127200,127600,0,0,0,OK
8.205924,Hannystars_17,Tick,141,121,20,-20,127200,127600,-1618,27018,21918,OK
8.205924,Ad2f2marmar_314159,Tick,0,0,0,0,127200,127600,0,0,0,OK
8.205924,ReadyTraderHoe_9698,Tick,125,128,-3,3,127200,127600,-2835,48335,49100,OK
8.205924,Jagiellonian5_99816,Tick,10,0,10,-10,127200,127600,255,-5255,-7805,OK
8.205924,FiscalFuries_21347,Tick,0,0,0,0,127200,127600,0,0,0,OK
8.53761,revitpo_711911,Tick,2,2,0,0,127200,127400,26,-826,-826,OK
8.53761,Globetrotters_20813,Tick,0,0,0,0,127200,127400,0,0,0,OK
8.53761,GrowmoreAP_772629,Tick,0,0,0,0,127200,127400,0,0,0,OK
8.53761,Hannystars_17,Tick,141,121,20,-20,127200,127400,-1618,27018,23018,OK
8.53761,Ad2f2marmar_314159,Tick,0,0,0,0,127200,127400,0,0,0,OK
8.53761,ReadyTraderHoe_9698,Tick,125,128,-3,3,127200,127400,-2835,48335,48935,OK
8.53761,Jagiellonian5_99816,Tick,10,0,10,-10,127200,127400,255,-5255,-7255,OK
8.53761,FiscalFuries_21347,Tick,0,0,0,0,127200,127400,0,0,0,OK
8.774367,revitpo_711911,Tick,2,2,0,0,127200,127400,26,-826,-826,OK
8.774367,Globetrotters_20813,Tick,0,0,0,0,127200,127400,0,0,0,OK
8.774367,GrowmoreAP_772629,Tick,0,0,0,0,127200,127400,0,0,0,OK
8.774367,Hannystars_17,Tick,141,121,20,-20,127200,127400,-1618,27018,23018,OK
8.774367,Ad2f2marmar_314159,Tick,0,0,0,0,127200,127400,0,0,0,OK
8.774367,ReadyTraderHoe_9698,Tick,125,128,-3,3,127200,127400,-2835,48335,48935,OK
8.774367,Jagiellonian5_99816,Tick,10,0,10,-10,127200,127400,255,-5255,-7255,OK
8.774367,FiscalFuries_21347,Tick,0,0,0,0,127200,127400,0,0,0,OK
8.95369,revitpo_711911,Tick,2,2,0,0,127200,127400,26,-826,-826,OK
8.95369,Globetrotters_20813,Tick,0,0,0,0,127200,127400,0,0,0,OK
8.95369,GrowmoreAP_772629,Tick,0,0,0,0,127200,127400,0,0,0,OK
8.95369,Hannystars_17,Tick,141,121,20,-20,127200,127400,-1618,27018,23018,OK
8.95369,Ad2f2marmar_314159,Tick,0,0,0,0,127200,127400,0,0,0,OK
8.95369,ReadyTraderHoe_9698,Tick,125,128,-3,3,127200,127400,-2835,48335,48935,OK
8.95369,Jagiellonian5_99816,Tick,10,0,10,-10,127200,127400,255,-5255,-7255,OK
8.95369,FiscalFuries_21347,Tick,0,0,0,0,127200,127400,0,0,0,OK
9.238742,revitpo_711911,Tick,2,2,0,0,127200,127800,26,-826,-826,OK
9.238742,Globetrotters_20813,Tick,0,0,0,0,127200,127800,0,0,0,OK
9.238742,GrowmoreAP_772629,Tick,0,0,0,0,127200,127800,0,0,0,OK
9.238742,Hannystars_17,Tick,141,121,20,-20,127200,127800,-1618,27018,21898,OK
9.238742,Ad2f2marmar_314159,Tick,0,0,0,0,127200,127800,0,0,0,OK
9.238742,ReadyTraderHoe_9698,Tick,125,128,-3,3,127200,127800,-2835,48335,49103,OK
9.238742,Jagiellonian5_99816,Tick,10,0,10,-10,127200,127800,255,-5255,-7815,OK
9.238742,FiscalFuries_21347,Tick,0,0,0,0,127200,127800,0,0,0,OK
9.471821,revitpo_711911,Tick,2,2,0,0,127200,127800,26,-826,-826,OK
9.471821,Globetrotters_20813,Tick,0,0,0,0,127200,127800,0,0,0,OK
9.471821,GrowmoreAP_772629,Tick,0,0,0,0,127200,127800,0,0,0,OK
9.471821,Hannystars_17,Tick,141,121,20,-20,127200,127800,-1618,27018,21898,OK
9.471821,Ad2f2marmar_314159,Tick,0,0,0,0,127200,127800,0,0,0,OK
9.471821,ReadyTraderHoe_9698,Tick,125,128,-3,3,127200,127800,-2835,48335,49103,OK
